Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2025-BLG-1198,BLG36T0305.002004,18:14:29.18,-24:14:57.66,60951.69798,100.07,0.152,17.16,17.2,17.2,4,1.99,OB250894
KMT-2025-BLG-1199,BLG37T0302.064416,17:42:46.03,-36:10:54.05,60826.46484,58.59,0.881,20.13,20.0,21.92,2,1.94,
KMT-2025-BLG-1200,BLG38N0604.014395,17:56:42.14,-23:11:04.99,60903.8063,51.25,0.486,30.5,20.0,20.16,4,3.91,
KMT-2025-BLG-1201,BLG41N0608.003460,17:55:32.00,-31:22:58.19,60841.64317,8.11,0.018,16.31,16.3,16.3,1,1.51,
KMT-2025-BLG-1202,BLG41T0307.035988,17:52:27.87,-31:33:14.80,60829.57663,29.83,0.406,20.89,20.0,20.01,1,2.71,
KMT-2025-BLG-1203,BLG42K0106.097506,17:53:43.98,-28:21:28.44,60826.59302,19.2,0.006,22.86,20.0,25.0,3,2.69,
KMT-2025-BLG-1204,BLG42M0704.046724,17:55:05.72,-28:37:17.47,60826.60134,27.39,0.369,20.21,19.94,19.94,2,2.12,
KMT-2025-BLG-1205,BLG42N0308.034904,17:57:36.34,-29:18:05.80,60830.72005,14.43,0.154,21.25,19.12,19.12,1,1.88,OB250865
KMT-2025-BLG-1206,BLG42N0601.072798,17:55:57.47,-30:10:14.48,60845.67532,44.9,0.219,20.16,20.0,20.02,1,1.52,OB250942
KMT-2025-BLG-1207,SAO42N0703.037261,17:55:12.50,-29:56:48.41,60833.05485,18.31,0.193,19.88,18.71,18.71,1,1.23,OB250871
KMT-2025-BLG-1208,BLG42T0302.049772,17:52:26.78,-30:02:33.68,60837.63466,18.14,0.127,19.77,19.42,19.42,1,2.07,OB250852
KMT-2025-BLG-1209,BLG42T0603.037489,17:50:54.76,-29:54:17.60,60826.8456,22.23,0.008,23.81,19.91,19.91,1,3.22,
KMT-2025-BLG-1210,SAO42T0604.030479,17:50:42.16,-29:49:37.20,60832.37469,6.44,0.09,19.62,19.67,19.67,1,3.43,OB250856
KMT-2025-BLG-1211,BLG42T0607.017545,17:50:57.98,-29:22:20.10,60831.01107,25.57,0.087,21.97,19.1,19.1,1,3.69,
KMT-2025-BLG-1212,BLG43N0207.081191,18:05:38.80,-28:21:50.40,60844.61978,199.64,0.097,21.87,19.95,19.95,1,0.98,
KMT-2025-BLG-1213,SAO43T0504.085767,17:59:16.42,-28:38:59.10,60827.55552,17.37,0.009,24.13,19.76,19.76,1,1.27,OB250867
KMT-2025-BLG-1214,SAO02K0306.051841,17:53:01.51,-28:16:39.83,60828.92446,3.12,0.576,20.0,20.0,21.2,2,3.0,
KMT-2025-BLG-1215,SAO02M0802.013095,17:54:51.54,-28:49:39.36,60830.92598,5.92,0.902,18.43,18.06,18.06,2,1.86,OB250843
KMT-2025-BLG-1216,BLG02N0503.038690,17:56:35.70,-29:44:17.09,60835.00018,20.73,0.032,21.21,19.21,19.21,1,1.9,
KMT-2025-BLG-1217,BLG03K0501.001263,17:59:15.23,-27:51:21.49,60913.30454,73.33,0.968,17.2,15.43,15.43,1,1.91,MB250332 OB251226
KMT-2025-BLG-1218,SAO03T0306.037794,18:00:28.70,-28:20:55.21,60831.77543,5.23,0.586,18.72,18.78,18.78,1,1.24,
KMT-2025-BLG-1219,BLG03T0403.001852,17:59:53.74,-28:38:59.50,60836.69845,15.65,0.998,18.64,15.22,15.22,1,1.3,
KMT-2025-BLG-1220,BLG04K0106.047585,18:03:23.81,-29:21:37.58,60853.10995,123.6,0.017,19.79,19.13,19.13,1,0.79,MB250132 OB250776 OB250884
KMT-2025-BLG-1221,SAO04K0606.043969,18:00:23.75,-29:21:45.90,60829.17991,8.2,0.149,20.6,19.16,19.16,1,1.3,
KMT-2025-BLG-1222,BLG04K0702.061649,17:59:47.00,-29:48:21.60,60835.60747,50.69,0.167,22.07,19.52,19.52,1,1.25,
KMT-2025-BLG-1223,BLG04M0605.058416,18:05:24.43,-29:22:45.08,60831.78352,7.42,0.37,19.8,19.7,19.7,1,1.05,
KMT-2025-BLG-1224,BLG11T0804.036077,17:22:51.06,-30:34:16.86,60828.61931,33.16,0.053,24.15,20.0,21.65,2,3.0,
KMT-2025-BLG-1225,SAO14N0702.103856,17:37:41.04,-29:44:48.55,60827.23489,5.01,0.842,19.95,20.0,25.0,3,4.02,PB250197
KMT-2025-BLG-1226,BLG18M0502.055015,17:47:59.93,-26:27:53.82,60832.24904,7.36,0.067,21.74,20.0,22.59,2,4.83,
KMT-2025-BLG-1227,BLG31K0103.001589,18:13:21.43,-25:29:18.38,60830.8601,22.52,0.903,18.89,16.16,16.16,1,1.44,
KMT-2025-BLG-1228,BLG31K0405.044054,18:11:29.22,-25:10:28.20,60830.42496,3.91,0.949,19.97,20.0,20.29,1,1.93,
KMT-2025-BLG-1229,BLG31M0203.067589,18:17:07.43,-25:26:11.80,60835.30105,13.79,0.51,19.98,20.0,21.2,1,0.92,
KMT-2025-BLG-1230,BLG33M0305.057205,18:16:44.61,-29:25:49.19,60832.61528,12.37,0.191,21.11,20.0,21.71,3,0.48,
KMT-2025-BLG-1231,BLG34K0205.012100,18:02:50.22,-31:32:12.08,60832.02876,7.99,0.5,19.15,18.33,18.33,1,0.94,
KMT-2025-BLG-1232,BLG35M0101.006483,18:08:52.29,-25:40:03.29,60905.78424,46.14,0.747,17.9,17.88,17.88,1,1.75,OB251107
KMT-2025-BLG-1233,BLG36T0202.032330,18:14:45.39,-24:33:24.19,60839.94841,28.37,0.854,19.55,19.79,19.79,1,1.63,
KMT-2025-BLG-1234,BLG37K0404.009748,17:42:07.97,-34:52:08.26,60836.27337,9.38,0.266,19.83,19.05,19.05,2,2.15,
KMT-2025-BLG-1235,BLG37M0808.068770,17:45:06.59,-34:24:35.71,60838.47992,17.86,0.168,20.24,20.0,20.42,1,1.5,
KMT-2025-BLG-1236,BLG38T0808.004786,17:50:40.47,-22:41:25.91,60833.13521,18.14,0.999,19.56,17.9,17.9,1,2.27,
KMT-2025-BLG-1237,BLG41K0607.018136,17:50:49.45,-30:22:26.29,60834.22771,11.42,0.03,19.89,18.95,18.95,1,2.5,OB250849
KMT-2025-BLG-1238,BLG41K0808.015080,17:49:48.67,-30:17:17.81,60842.20853,17.5,0.313,19.89,19.54,19.54,1,3.7,OB250850 PB250210
KMT-2025-BLG-1239,BLG41T0206.063856,17:52:54.81,-31:35:04.81,60839.10355,83.97,0.098,22.2,20.0,20.37,1,2.21,
KMT-2025-BLG-1240,SAO43N0506.078306,18:03:52.97,-28:24:14.29,60831.70276,10.16,0.082,18.63,19.76,19.76,1,0.91,
KMT-2025-BLG-1241,BLG02K0101.066111,17:54:08.75,-28:57:03.10,60832.79072,7.69,0.025,20.61,19.86,19.86,1,1.84,OB250842 PB250208
KMT-2025-BLG-1242,BLG02N0202.025381,17:58:26.26,-29:51:43.31,60837.2932,44.37,0.273,21.8,18.5,18.5,1,1.21,
KMT-2025-BLG-1243,BLG03K0304.043777,18:00:26.75,-27:30:23.62,60832.66352,5.4,1.0,18.8,19.28,19.28,1,1.57,
KMT-2025-BLG-1244,BLG03T0405.087408,17:59:46.48,-28:25:57.61,60833.28306,11.54,0.233,19.61,20.0,20.03,1,1.43,OB250861
KMT-2025-BLG-1245,BLG14M0706.029078,17:38:00.04,-28:07:19.63,60837.61497,49.89,0.006,21.85,20.0,21.0,2,3.31,
KMT-2025-BLG-1246,BLG14T0407.024998,17:34:51.06,-29:10:03.61,60832.53923,5.11,0.879,20.04,20.0,20.69,2,3.6,
KMT-2025-BLG-1247,BLG15T0602.035128,17:33:48.61,-27:42:12.85,60833.57099,8.72,0.295,20.06,20.0,20.78,2,2.59,
KMT-2025-BLG-1248,BLG16K0406.018947,17:35:01.27,-23:57:40.90,60833.47694,7.98,0.597,19.86,20.0,20.03,2,1.98,
KMT-2025-BLG-1249,BLG19T0202.042951,17:45:17.22,-25:35:37.28,60834.85191,45.58,0.012,23.37,20.0,21.03,2,3.21,
KMT-2025-BLG-1250,BLG21N0206.004614,17:58:46.37,-35:40:40.12,60833.13736,14.23,0.394,20.51,18.15,18.15,1,0.68,
KMT-2025-BLG-1251,BLG22M0407.002700,17:56:59.54,-32:20:14.60,60958.10423,116.96,0.578,17.56,16.28,16.28,1,1.41,MB250178 MB250203 OB250493
KMT-2025-BLG-1252,BLG31T0506.013002,18:10:53.25,-26:12:05.62,60951.41079,5.68,0.002,21.48,18.31,18.31,1,1.26,
KMT-2025-BLG-1253,BLG41K0602.036427,17:50:39.68,-31:02:01.43,60830.88049,34.99,0.01,23.46,20.0,20.78,2,3.2,
KMT-2025-BLG-1254,BLG41M0205.031212,17:58:17.55,-30:36:46.80,60845.5809,23.13,0.296,19.96,19.61,19.61,1,1.95,OB250940
KMT-2025-BLG-1255,BLG42T0208.013449,17:53:04.71,-29:14:34.01,60831.45193,2.05,0.192,19.49,17.83,17.83,1,2.13,OB250858
KMT-2025-BLG-1256,BLG01K0207.046058,17:53:21.68,-30:13:49.58,60848.71293,44.88,0.21,20.48,19.56,19.56,2,1.4,OB250848
KMT-2025-BLG-1257,BLG01K0301.025581,17:52:36.65,-31:00:45.22,60838.59633,11.23,0.46,18.72,19.05,19.05,1,2.14,
KMT-2025-BLG-1258,BLG01T0305.021333,17:52:33.02,-31:36:33.19,60838.06566,31.98,0.142,21.34,19.35,19.35,1,2.52,OB250892
KMT-2025-BLG-1259,BLG02K0105.060715,17:53:59.41,-28:21:50.69,60832.74157,4.73,0.063,21.39,20.0,20.88,2,2.53,OB250845 PB250207
KMT-2025-BLG-1260,SAO02K0506.051181,17:51:41.81,-28:17:34.12,60833.03976,108.78,0.044,23.93,20.0,21.47,2,3.52,
KMT-2025-BLG-1261,BLG02M0404.008853,17:57:23.18,-28:33:13.72,60859.57023,19.73,0.929,17.74,17.4,17.4,1,1.9,OB250931
KMT-2025-BLG-1262,SAO02N0106.015716,17:58:49.93,-29:20:22.31,60832.22451,199.23,0.006,23.62,17.99,17.99,1,1.1,OB250864
KMT-2025-BLG-1263,BLG02N0208.021205,17:58:27.27,-29:08:43.40,60857.68285,22.75,0.214,18.49,18.23,18.23,1,1.08,MB250166 OB250938
KMT-2025-BLG-1264,BLG03K0104.008485,18:01:32.63,-27:28:49.91,60832.70054,8.76,0.043,22.56,17.51,17.51,1,1.36,
KMT-2025-BLG-1265,BLG03M0301.050752,18:05:22.23,-27:48:08.50,60837.04364,23.12,0.05,22.24,19.21,19.21,1,0.89,
KMT-2025-BLG-1266,SAO03T0703.049530,17:58:06.21,-28:39:53.89,60833.1149,6.17,0.013,21.42,19.2,19.2,1,1.49,OB250868
KMT-2025-BLG-1267,BLG04N0807.006646,18:04:26.29,-30:18:13.00,60842.32177,16.98,0.082,19.66,17.65,17.65,1,1.18,OB250951
KMT-2025-BLG-1268,SAO11K0203.018261,17:26:25.64,-29:35:30.08,60836.95148,11.37,0.124,19.97,19.96,19.96,2,2.43,
KMT-2025-BLG-1269,BLG11K0502.027103,17:24:47.16,-29:42:44.24,60838.2466,19.23,0.997,20.35,20.0,20.32,2,2.23,
KMT-2025-BLG-1270,BLG11K0603.011359,17:24:01.18,-29:32:29.00,60847.0628,45.68,0.359,19.65,18.73,18.73,1,1.61,
KMT-2025-BLG-1271,BLG11K0805.070136,17:23:08.38,-29:19:06.49,60845.02911,51.27,0.183,22.02,20.0,21.72,2,1.89,
KMT-2025-BLG-1272,BLG11M0406.030454,17:30:25.10,-29:09:40.00,60840.17104,25.12,0.323,20.85,20.0,20.62,2,2.44,
KMT-2025-BLG-1273,BLG11M0804.047588,17:27:44.27,-29:26:48.19,60835.10608,21.25,0.925,19.94,20.0,20.21,1,2.07,
KMT-2025-BLG-1274,BLG11T0104.005536,17:27:16.81,-30:33:49.14,60855.81235,34.65,0.701,19.71,19.18,19.18,2,3.75,
KMT-2025-BLG-1275,BLG12T0106.023470,17:27:15.47,-28:13:12.86,60836.4286,13.07,0.376,20.48,20.0,20.13,2,2.02,
KMT-2025-BLG-1276,BLG14K0606.056280,17:33:16.71,-28:09:05.62,60830.54405,1.15,0.048,20.75,20.0,21.06,2,2.65,
KMT-2025-BLG-1277,BLG14T0301.069253,17:35:01.47,-29:53:04.49,60832.0974,8.0,0.588,20.57,20.0,21.55,2,2.75,
KMT-2025-BLG-1278,BLG15K0301.062854,17:35:18.58,-26:40:16.79,60824.44021,23.4,0.936,20.03,20.0,21.15,2,2.29,
KMT-2025-BLG-1279,BLG15T0801.016366,17:32:19.75,-27:46:24.82,60838.68784,28.86,0.363,20.72,19.91,19.91,2,2.38,
KMT-2025-BLG-1280,BLG17K0501.004970,17:41:39.35,-33:04:53.65,60834.89744,3.18,0.595,18.97,19.0,19.0,2,4.2,
KMT-2025-BLG-1281,BLG17T0501.046336,17:41:41.13,-34:15:22.25,60833.82825,23.88,0.307,20.66,20.0,20.45,2,2.06,
KMT-2025-BLG-1282,BLG18K0101.063924,17:45:27.25,-26:38:01.07,60838.85955,122.42,0.011,22.86,20.0,21.46,2,2.95,PB250216
KMT-2025-BLG-1283,BLG18K0202.048277,17:45:16.86,-26:32:32.32,60829.91937,43.18,0.051,23.0,20.0,21.43,2,3.04,
KMT-2025-BLG-1284,BLG18K0603.004588,17:42:47.27,-26:23:56.36,60825.37465,46.6,0.499,20.74,17.84,17.84,2,3.02,
KMT-2025-BLG-1285,BLG18K0701.005728,17:42:27.17,-26:37:33.96,60847.35359,12.95,0.244,18.67,18.7,18.7,2,3.29,OB250971
KMT-2025-BLG-1286,BLG18K0801.066991,17:41:42.64,-26:37:53.29,60832.23902,4.62,0.18,21.62,20.0,22.14,2,3.91,
KMT-2025-BLG-1287,BLG18N0807.038516,17:46:10.99,-26:58:47.24,60831.83632,4.96,0.024,22.37,20.0,21.93,3,4.68,
KMT-2025-BLG-1288,BLG20N0403.041242,17:48:51.37,-23:14:10.39,60843.19247,12.08,0.29,19.94,19.67,19.67,1,1.83,
KMT-2025-BLG-1289,BLG20N0404.017095,17:48:34.12,-23:10:04.58,60852.71147,37.99,0.602,19.69,18.78,18.78,1,1.63,
KMT-2025-BLG-1290,BLG20T0303.007538,17:44:28.84,-23:21:03.02,60831.76384,9.43,0.009,22.15,18.5,18.5,2,1.66,
KMT-2025-BLG-1291,BLG21N0603.051010,17:56:19.90,-36:05:41.71,60836.79598,11.85,0.408,20.02,20.0,20.92,1,0.82,
KMT-2025-BLG-1292,BLG22M0206.048363,17:58:07.17,-32:26:14.89,60837.33345,108.28,0.041,22.07,19.9,19.9,1,1.35,
KMT-2025-BLG-1293,BLG31N0301.059204,18:16:49.28,-26:50:16.91,60844.2853,20.13,0.053,20.36,20.0,20.75,1,0.71,
KMT-2025-BLG-1294,SAO31N0407.031756,18:16:07.74,-26:04:36.19,60854.10656,61.35,0.006,19.04,19.18,19.18,1,0.71,MB250164 OB250783
KMT-2025-BLG-1295,BLG31T0706.052743,18:09:41.15,-26:12:50.69,60839.0941,16.17,0.894,19.67,19.81,19.81,1,1.2,
KMT-2025-BLG-1296,BLG32M0104.047711,18:15:27.86,-27:28:13.80,60840.95449,53.65,0.271,21.22,19.83,19.83,1,0.5,OB251017
KMT-2025-BLG-1297,BLG32N0303.006523,18:14:41.58,-28:39:54.11,60840.55768,7.66,0.228,18.28,17.69,17.69,1,0.52,OB250954
KMT-2025-BLG-1298,BLG34M0708.036773,18:04:52.51,-31:10:03.50,60865.35504,42.25,0.072,19.73,19.87,19.87,1,1.28,
KMT-2025-BLG-1299,BLG34N0505.000533,18:06:11.26,-32:36:52.31,60841.88162,199.91,0.008,20.19,15.24,15.24,1,0.99,
KMT-2025-BLG-1300,SAO34T0106.000394,18:03:41.56,-32:33:59.40,60867.62707,19.62,0.998,14.77,14.6,14.6,1,1.06,OB251013
KMT-2025-BLG-1301,BLG35K0605.002285,18:01:19.30,-25:12:08.03,60845.21399,11.88,0.203,18.4,18.39,18.39,2,4.83,
KMT-2025-BLG-1302,BLG35K0802.038950,18:00:04.43,-25:36:30.67,60846.60849,47.47,0.195,22.01,20.0,25.0,3,5.57,
KMT-2025-BLG-1303,BLG37M0208.012746,17:48:38.54,-34:22:58.01,60845.31338,14.22,0.783,19.43,18.55,18.55,1,1.34,
KMT-2025-BLG-1304,BLG37T0102.070756,17:43:59.14,-36:12:20.45,60833.15704,61.56,0.103,23.61,20.0,22.14,2,1.4,
KMT-2025-BLG-1305,BLG41K0107.084276,17:53:45.65,-30:22:01.88,60834.21747,3.7,0.056,20.49,20.0,20.15,1,1.54,OB250846
KMT-2025-BLG-1306,BLG41K0702.011458,17:50:19.10,-31:00:58.54,60837.40952,9.96,0.8,20.46,19.41,19.41,2,2.97,
KMT-2025-BLG-1307,BLG41M0405.036991,17:56:55.19,-30:39:33.91,60841.44781,24.58,0.998,20.32,19.5,19.5,1,1.7,
KMT-2025-BLG-1308,BLG42M0203.083097,17:57:59.40,-28:43:41.02,60835.85358,4.98,0.462,19.59,19.77,19.77,1,1.41,OB250869
KMT-2025-BLG-1309,BLG42M0504.011307,17:56:18.51,-28:42:04.50,60843.1459,8.34,0.775,17.52,17.55,17.55,1,1.76,
KMT-2025-BLG-1310,BLG42N0407.040383,17:56:41.52,-29:25:23.70,60834.32051,6.86,0.057,19.38,19.02,19.02,1,1.58,OB250866
KMT-2025-BLG-1311,BLG43N0105.033978,18:06:07.23,-28:30:01.19,60835.87354,27.86,0.103,22.11,19.0,19.0,1,0.96,
KMT-2025-BLG-1312,BLG01N0803.075414,17:54:59.92,-31:52:06.20,60835.46844,4.62,0.031,21.39,20.0,20.33,1,1.43,
KMT-2025-BLG-1313,BLG02T0203.071381,17:53:17.56,-29:50:11.62,60836.71019,8.07,0.118,20.8,19.48,19.48,1,1.66,
KMT-2025-BLG-1314,BLG11N0404.070643,17:30:12.47,-30:31:14.81,60841.22172,41.56,0.006,21.8,20.0,21.86,2,2.8,
KMT-2025-BLG-1315,BLG11N0408.083179,17:30:30.16,-30:05:50.17,60837.36427,31.95,0.127,22.47,20.0,21.75,2,2.33,
KMT-2025-BLG-1316,BLG14K0107.008727,17:36:31.13,-28:01:36.88,60885.7607,58.41,0.556,19.33,19.38,19.38,2,3.14,OB251131
KMT-2025-BLG-1317,BLG19T0308.048454,17:44:32.34,-24:46:10.38,60841.28895,14.97,0.832,19.88,20.0,21.17,2,2.79,
KMT-2025-BLG-1318,BLG20M0602.015999,17:47:26.13,-22:19:30.61,60831.81573,6.01,0.871,19.6,18.94,18.94,1,1.77,
KMT-2025-BLG-1319,BLG32K0405.048043,18:09:24.84,-27:19:40.40,60841.96432,34.87,0.031,21.91,19.54,19.54,1,0.99,
KMT-2025-BLG-1320,BLG34T0608.025949,18:00:41.55,-32:19:41.09,60838.17022,7.23,0.104,20.48,19.28,19.28,1,1.21,
KMT-2025-BLG-1321,BLG41K0405.051488,17:51:59.27,-30:35:37.10,60835.85087,1.05,0.183,19.99,19.88,19.88,1,2.54,
KMT-2025-BLG-1322,BLG42N0404.004774,17:56:41.28,-29:47:12.52,60849.55787,7.23,0.032,16.48,16.45,16.45,1,1.79,OB250932
KMT-2025-BLG-1323,BLG42N0505.051613,17:56:07.45,-29:40:54.08,60835.90865,3.58,0.545,19.23,19.19,19.19,1,1.46,OB250863
KMT-2025-BLG-1324,BLG42T0404.043877,17:51:56.91,-29:45:54.61,60856.03223,30.67,0.116,20.18,19.55,19.55,1,2.57,OB250929 PB250241
KMT-2025-BLG-1325,SAO42T0602.047698,17:51:00.27,-30:03:21.31,60834.75882,9.69,0.76,19.64,20.0,20.18,1,2.82,
KMT-2025-BLG-1326,BLG01K0406.090455,17:52:14.87,-30:19:12.29,60837.61962,21.27,0.024,21.95,20.0,25.0,3,2.01,
KMT-2025-BLG-1327,BLG03K0604.026050,17:58:41.04,-27:28:17.51,60837.71328,8.22,0.199,20.37,18.92,18.92,1,1.75,
KMT-2025-BLG-1328,BLG03M0702.052472,18:03:02.82,-27:39:28.12,60838.59904,15.81,0.202,20.39,19.31,19.31,1,1.06,
KMT-2025-BLG-1329,SAO03N0705.020283,18:03:05.09,-28:25:02.78,60840.6926,16.15,1.0,18.67,18.28,18.28,1,1.0,
KMT-2025-BLG-1330,BLG14K0605.003632,17:33:27.32,-28:19:13.01,60863.73332,12.41,0.155,17.72,17.52,17.52,2,2.51,OB251041
KMT-2025-BLG-1331,BLG15N0301.021070,17:40:15.89,-27:45:41.65,60860.89152,49.88,0.021,20.13,20.0,20.19,2,3.15,OB250972 PB250233
KMT-2025-BLG-1332,BLG18T0205.058738,17:44:53.44,-27:11:22.09,60869.527,45.88,0.429,19.91,20.0,22.31,2,4.17,
KMT-2025-BLG-1333,BLG18T0302.010622,17:44:20.48,-27:39:08.24,60840.80426,17.53,0.04,21.65,20.0,20.65,2,5.05,PB250214
KMT-2025-BLG-1334,BLG34K0102.029120,18:03:27.75,-31:55:08.90,60949.76065,0.5,0.149,19.24,19.32,19.32,1,1.07,
KMT-2025-BLG-1335,BLG03N0605.085580,18:03:32.45,-28:26:54.60,60843.67218,51.65,0.02,21.23,19.93,19.93,1,0.88,OB250882
KMT-2025-BLG-1336,BLG04T0501.004210,18:00:50.29,-31:05:59.10,60854.64618,16.35,0.159,17.35,17.24,17.24,1,1.59,OB250885
KMT-2025-BLG-1337,BLG17M0501.003290,17:46:58.39,-33:09:55.44,60867.32451,30.31,0.876,17.99,17.65,17.65,2,2.5,OB251043
KMT-2025-BLG-1338,BLG18M0806.001831,17:46:40.18,-26:02:47.04,60838.35715,12.1,0.594,19.63,17.21,17.21,2,3.34,
KMT-2025-BLG-1339,BLG22T0107.003592,17:54:12.82,-33:32:02.80,60842.11551,42.08,0.105,21.44,16.92,16.92,1,1.39,
KMT-2025-BLG-1340,BLG31K0805.013241,18:09:22.67,-25:13:24.89,60846.50724,47.54,0.178,21.73,18.95,18.95,1,2.01,
KMT-2025-BLG-1341,BLG31T0601.014735,18:10:07.62,-26:46:04.30,60849.92457,26.93,0.28,19.76,18.71,18.71,1,1.51,
KMT-2025-BLG-1342,BLG42M0603.014671,17:55:33.79,-28:46:56.46,60883.78146,60.17,0.38,18.57,18.3,18.3,2,2.05,MB250206 OB250870
KMT-2025-BLG-1343,BLG42T0502.082213,17:51:13.55,-29:57:51.91,60842.89847,47.78,0.062,21.07,20.0,21.39,2,2.89,OB250853
KMT-2025-BLG-1344,BLG43M0601.051058,18:03:08.64,-27:59:32.78,60843.95874,96.45,0.005,22.61,19.35,19.35,1,1.03,OB250946
KMT-2025-BLG-1345,BLG42M0701.002091,17:55:03.39,-29:00:34.56,60874.89831,28.22,0.073,16.01,15.91,15.91,2,1.92,MB250195
KMT-2025-BLG-1346,SSO01M0708.076919,17:55:37.01,-30:09:58.72,60839.38856,5.52,0.179,20.03,19.92,19.92,1,1.71,
KMT-2025-BLG-1347,SAO02T0103.011358,17:54:16.66,-29:47:27.38,60841.24166,10.43,0.539,18.44,17.24,17.24,1,1.4,OB250927
KMT-2025-BLG-1348,SAO02T0208.007430,17:53:26.19,-29:05:47.18,60843.85755,8.27,0.375,18.77,16.66,16.66,1,2.27,OB250922
KMT-2025-BLG-1349,BLG03K0202.003380,18:01:00.23,-27:42:44.39,60883.01661,38.24,0.984,17.15,15.93,15.93,1,1.46,OB250999
KMT-2025-BLG-1350,SAO03K0503.057745,17:59:11.01,-27:37:37.31,60839.06716,9.19,0.064,20.6,19.81,19.81,1,2.21,
KMT-2025-BLG-1351,BLG03M0202.015175,18:06:03.66,-27:40:45.59,60869.22792,72.81,0.052,18.8,18.09,18.09,1,0.93,MB250196
KMT-2025-BLG-1352,SAO03N0705.031053,18:03:01.85,-28:29:21.30,60847.65772,23.0,0.465,18.78,18.65,18.65,1,1.1,OB250950
KMT-2025-BLG-1353,SSO04K0106.050599,18:03:26.20,-29:17:32.10,60842.69308,11.01,0.016,20.03,19.21,19.21,1,0.93,
KMT-2025-BLG-1354,SAO04K0805.020261,17:59:13.75,-29:26:18.31,60841.94294,5.25,0.877,18.59,18.57,18.57,1,1.59,OB250934
KMT-2025-BLG-1355,SAO04M0605.021915,18:05:14.32,-29:21:43.31,60840.85361,8.98,0.196,19.67,18.64,18.64,1,0.95,
KMT-2025-BLG-1356,BLG04N0403.032191,18:06:27.68,-30:48:12.60,60846.87253,27.81,0.296,20.51,19.39,19.39,1,0.95,
KMT-2025-BLG-1357,SSO11M0201.031968,17:31:12.17,-29:49:02.86,60841.54583,3.66,0.938,20.0,20.0,20.52,2,2.54,
KMT-2025-BLG-1358,SSO11M0402.008186,17:30:05.74,-29:45:37.76,60841.22355,12.11,0.076,20.25,18.36,18.36,2,2.04,
KMT-2025-BLG-1359,BLG11T0605.025980,17:24:11.37,-30:25:09.41,60843.21967,6.84,0.078,19.7,20.0,20.9,2,2.74,OB250968
KMT-2025-BLG-1360,SAO11T0808.075504,17:23:15.78,-30:04:25.46,60843.11742,32.03,0.075,22.84,20.0,25.0,3,2.11,
KMT-2025-BLG-1361,SAO12N0507.085204,17:29:54.97,-28:06:10.51,60840.72948,5.12,0.02,21.35,20.0,21.75,3,2.02,
KMT-2025-BLG-1362,BLG12T0201.019059,17:26:21.51,-28:49:19.20,60847.84363,16.19,0.965,19.45,19.81,19.81,2,1.76,
KMT-2025-BLG-1363,SSO13M0108.029664,17:39:40.33,-33:21:56.88,60841.73899,30.15,0.011,22.34,20.0,21.1,2,3.35,
KMT-2025-BLG-1364,BLG14M0101.008970,17:41:14.27,-28:46:27.26,60840.48927,18.58,0.244,21.33,20.0,20.64,2,5.58,PB250209
KMT-2025-BLG-1365,BLG14T0406.001640,17:34:55.00,-29:12:56.77,60915.24213,59.67,0.492,17.16,17.15,17.15,2,3.52,OB250909
KMT-2025-BLG-1366,BLG14T0506.077251,17:34:17.88,-29:13:26.36,60841.68938,15.99,0.217,21.48,20.0,21.77,2,3.09,
KMT-2025-BLG-1367,SAO14T0808.002217,17:32:18.42,-29:02:34.01,60848.65659,5.56,0.176,17.7,17.8,17.8,2,3.32,OB250967
KMT-2025-BLG-1368,SSO14T0808.005132,17:32:25.98,-28:57:40.03,60842.80221,12.23,0.019,21.71,18.61,18.61,2,3.01,
KMT-2025-BLG-1369,BLG15M0802.049977,17:37:30.25,-26:28:51.78,60853.02748,35.64,0.132,20.59,20.0,21.47,2,3.03,
KMT-2025-BLG-1370,SAO15N0201.066856,17:40:49.49,-27:43:41.41,60841.50551,37.88,0.169,21.43,20.0,21.48,2,3.31,
KMT-2025-BLG-1371,SAO15N0207.072339,17:40:25.24,-26:58:38.57,60841.49761,6.94,0.044,21.99,20.0,21.8,2,3.19,
KMT-2025-BLG-1372,BLG16N0301.032716,17:40:07.31,-25:37:33.02,60843.32198,133.4,0.029,23.49,20.0,20.8,2,2.75,
KMT-2025-BLG-1373,BLG16N0303.074535,17:39:58.87,-25:24:42.41,60850.41442,63.38,0.202,21.7,20.0,22.08,2,2.75,
KMT-2025-BLG-1374,BLG17M0308.000393,17:48:09.37,-32:17:31.38,60855.41697,12.0,0.323,18.01,17.34,17.34,4,4.66,
KMT-2025-BLG-1375,BLG18K0405.087778,17:44:03.49,-26:09:17.28,60843.03682,32.39,0.105,22.4,20.0,21.85,2,3.03,
KMT-2025-BLG-1376,SAO18K0505.050479,17:43:11.48,-26:08:10.90,60843.62892,10.23,0.203,20.78,20.0,21.08,2,2.93,
KMT-2025-BLG-1377,SAO19K0206.044922,17:45:09.39,-23:55:00.41,60841.05968,14.96,0.027,23.16,19.74,19.74,1,1.63,
KMT-2025-BLG-1378,BLG19N0405.008879,17:48:34.25,-25:12:47.84,60854.15276,78.25,0.042,22.48,20.0,20.38,2,4.76,PB250257
