Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2024-BLG-1988,BLG18T0702.086434,17:42:01.63,-27:39:42.66,60523.0558,23.5,0.062,21.67,20.0,22.62,2,4.22,
KMT-2024-BLG-1989,BLG18T0805.026165,17:41:30.65,-27:17:19.36,60523.76932,21.09,0.016,22.62,20.0,20.78,2,3.55,
KMT-2024-BLG-1990,BLG19M0305.063099,17:49:16.60,-24:00:13.25,60520.29323,32.68,0.19,22.09,20.0,21.09,2,2.16,
KMT-2024-BLG-1991,SAO20T0803.016900,17:41:59.77,-23:20:26.05,60521.74042,25.93,0.601,19.74,19.73,19.73,2,1.81,
KMT-2024-BLG-1992,BLG21K0106.050462,17:53:50.68,-34:35:49.09,60529.8657,23.39,0.517,19.89,19.94,19.94,1,0.89,
KMT-2024-BLG-1993,BLG22M0705.003686,17:55:16.01,-32:39:30.89,60520.18962,61.46,0.022,23.01,16.91,16.91,1,1.53,
KMT-2024-BLG-1994,BLG22T0308.011474,17:52:45.89,-33:23:08.09,60518.02219,40.96,0.022,23.03,18.44,18.44,1,1.36,
KMT-2024-BLG-1995,BLG31M0801.023846,18:13:51.75,-25:41:53.02,60531.90953,49.91,0.3,20.8,19.29,19.29,1,1.46,
KMT-2024-BLG-1996,BLG31T0506.010673,18:10:43.20,-26:15:13.10,60521.86706,21.27,0.002,23.35,18.12,18.12,1,1.2,
KMT-2024-BLG-1997,BLG32T0107.052519,18:10:43.71,-28:10:56.50,60543.48386,199.27,0.048,21.28,19.63,19.63,1,0.88,MB24194 OB240990
KMT-2024-BLG-1998,BLG32T0706.032084,18:07:16.63,-28:21:15.41,60531.74938,22.42,0.388,19.27,18.93,18.93,1,1.05,
KMT-2024-BLG-1999,BLG33M0503.014055,18:15:32.38,-29:39:52.09,60524.32404,15.99,0.909,19.26,18.41,18.41,1,0.35,
KMT-2024-BLG-2000,BLG34K0806.051315,17:59:33.74,-31:26:06.22,60524.0888,38.3,0.116,21.14,20.0,20.04,1,1.59,
KMT-2024-BLG-2001,BLG34M0506.031363,18:06:19.61,-31:24:57.38,60520.45457,18.31,0.002,21.24,19.43,19.43,1,1.02,
KMT-2024-BLG-2002,BLG35M0208.007588,18:08:08.20,-24:49:52.46,60519.6051,36.43,0.012,23.15,18.38,18.38,4,2.38,
KMT-2024-BLG-2003,BLG35T0504.072062,18:01:40.66,-26:27:26.10,60517.85919,7.05,0.301,21.01,20.0,21.96,2,2.66,
KMT-2024-BLG-2004,BLG36N0504.018229,18:17:57.40,-24:18:33.41,60529.81649,55.72,0.277,20.66,18.8,18.8,1,0.97,
KMT-2024-BLG-2005,BLG42K0102.085727,17:53:37.94,-28:54:03.53,60525.06017,24.22,0.127,20.61,20.0,20.75,2,1.99,
KMT-2024-BLG-2006,BLG42M0701.029825,17:55:13.62,-28:59:13.42,60530.86346,29.76,0.461,19.9,19.06,19.06,3,1.81,
KMT-2024-BLG-2007,BLG42N0808.028963,17:54:43.92,-29:12:29.59,60525.39033,12.92,0.07,19.41,18.63,18.63,1,1.87,MB24164 OB241030
KMT-2024-BLG-2008,SSO43N0601.041082,18:03:17.16,-29:05:14.10,60520.37428,9.34,0.652,18.64,18.99,18.99,1,0.92,OB241037
KMT-2024-BLG-2009,SAO43N0806.067243,18:02:07.45,-28:25:47.89,60520.70155,29.58,0.086,20.91,19.38,19.38,1,1.08,OB241040
KMT-2024-BLG-2010,BLG02T0403.091059,17:52:06.44,-29:49:46.31,60521.91308,3.3,0.123,20.24,20.0,21.42,2,2.41,
KMT-2024-BLG-2011,BLG04T0304.075348,18:02:23.61,-30:41:35.92,60538.63087,69.72,0.064,21.39,20.0,20.6,1,1.31,
KMT-2024-BLG-2012,BLG11N0803.004578,17:27:49.62,-30:43:37.78,60522.4721,7.97,0.784,18.51,18.48,18.48,2,2.76,
KMT-2024-BLG-2013,BLG15M0205.041253,17:40:47.21,-26:12:53.21,60521.6025,3.13,0.691,20.09,20.0,20.91,2,2.72,
KMT-2024-BLG-2014,BLG19T0706.050670,17:42:16.84,-25:03:27.40,60520.39606,10.1,0.04,23.32,20.0,20.3,1,2.35,
KMT-2024-BLG-2015,BLG22T0202.059061,17:53:18.72,-34:07:51.20,60527.33083,56.45,0.173,21.49,20.0,20.24,1,1.41,
KMT-2024-BLG-2016,BLG34N0108.014476,18:08:39.01,-32:15:25.99,60548.98612,46.41,0.179,19.9,18.94,18.94,1,0.72,MB24232 OB241261
KMT-2024-BLG-2017,BLG04K0101.079025,18:03:33.96,-29:55:49.80,60520.73619,21.39,0.575,19.8,19.98,19.98,1,0.78,
KMT-2024-BLG-2018,BLG04T0602.010688,18:00:32.31,-30:55:42.89,60531.96351,19.57,0.141,19.44,18.38,18.38,1,1.41,MB24179
KMT-2024-BLG-2019,BLG11N0203.095183,17:31:37.02,-30:41:32.75,60524.57664,36.99,0.013,22.16,20.0,25.0,3,2.74,
KMT-2024-BLG-2020,BLG11N0208.016757,17:31:37.54,-30:00:44.78,60529.08029,17.06,0.272,20.13,19.56,19.56,2,2.29,
KMT-2024-BLG-2021,BLG14K0505.036868,17:34:08.22,-28:19:58.80,60518.44805,14.51,0.397,20.67,20.0,20.6,2,2.81,
KMT-2024-BLG-2022,BLG20M0103.002469,17:50:00.48,-22:11:52.12,60530.01282,5.03,0.32,17.03,17.0,17.0,1,1.98,
KMT-2024-BLG-2023,BLG20T0103.021792,17:45:53.84,-23:14:52.40,,,,,19.0,19.0,1,1.47,OB241110
KMT-2024-BLG-2024,BLG20T0403.064554,17:43:47.26,-23:16:12.36,60521.86152,10.29,0.069,22.43,20.0,21.21,2,1.68,
KMT-2024-BLG-2025,BLG22K0805.056047,17:49:48.29,-32:40:30.29,60521.8903,37.54,0.069,22.49,20.0,21.42,2,2.72,
KMT-2024-BLG-2026,BLG22N0205.029468,17:58:31.78,-33:43:06.10,60531.87463,17.89,0.44,19.31,19.29,19.29,1,1.01,
KMT-2024-BLG-2027,BLG42M0304.096426,17:57:25.13,-28:35:37.61,60523.37073,23.44,0.036,21.92,20.0,20.44,1,1.9,OB241022
KMT-2024-BLG-2028,BLG42T0407.009153,17:51:49.45,-29:19:50.41,60529.7756,15.28,0.504,18.95,17.64,17.64,1,2.88,OB241021
KMT-2024-BLG-2029,BLG43K0207.044437,18:00:50.77,-27:15:16.60,60541.8242,60.3,0.239,20.86,19.59,19.59,1,1.73,OB241090
KMT-2024-BLG-2030,BLG43N0506.066235,18:03:53.35,-28:27:18.90,60524.71257,4.89,0.055,19.49,19.45,19.45,1,0.91,MB24161 OB241039
KMT-2024-BLG-2031,BLG02N0308.001897,17:57:58.60,-29:10:26.40,60535.8453,9.14,0.9,15.6,15.48,15.48,1,1.22,MB24159 OB241028
KMT-2024-BLG-2032,SSO02N0702.082152,17:55:15.25,-29:52:25.39,60521.05733,2.85,0.003,19.63,19.73,19.73,1,1.27,
KMT-2024-BLG-2033,BLG17K0604.062887,17:41:00.82,-32:44:19.68,60522.81293,44.58,0.216,22.21,20.0,22.03,2,3.53,
KMT-2024-BLG-2034,BLG18K0204.007544,17:44:59.39,-26:17:11.00,60538.48605,29.48,0.463,18.44,18.64,18.64,2,3.12,
KMT-2024-BLG-2035,BLG18K0605.040097,17:42:45.17,-26:09:04.39,60525.47261,58.39,0.021,23.09,20.0,20.93,2,3.11,
KMT-2024-BLG-2036,BLG18T0603.010818,17:42:44.68,-27:33:12.78,60527.49676,21.55,0.202,20.52,19.09,19.09,2,3.46,
KMT-2024-BLG-2037,BLG19N0605.001695,17:47:41.52,-25:12:16.09,60590.87653,51.88,0.447,18.49,18.11,18.11,2,4.16,OB241232
KMT-2024-BLG-2038,BLG22T0503.059656,17:51:43.08,-33:58:50.30,60522.81028,4.95,0.412,20.63,20.0,20.78,2,1.4,
KMT-2024-BLG-2039,BLG32T0707.051646,18:07:13.86,-28:06:57.20,60528.41685,23.91,0.091,20.77,19.75,19.75,1,1.21,MB24176
KMT-2024-BLG-2040,BLG36M0706.023576,18:16:35.94,-23:01:06.82,60517.29842,177.74,0.017,24.16,19.48,19.48,1,1.36,
KMT-2024-BLG-2041,BLG01K0706.028965,17:50:23.94,-30:22:25.61,60534.37633,199.95,0.007,23.57,19.64,19.64,1,2.79,OB241017
KMT-2024-BLG-2042,SAO04K0407.038370,18:01:25.04,-29:11:08.20,60525.26741,7.62,0.172,19.37,18.91,18.91,1,1.28,MB24165 OB241038
KMT-2024-BLG-2043,BLG04N0507.027182,18:05:59.36,-30:14:53.81,60579.42466,200.0,0.064,18.52,18.94,18.94,1,1.01,MB24186 OB241176
KMT-2024-BLG-2044,SAO12T0708.046282,17:23:26.32,-27:59:53.38,60526.36755,48.58,0.369,20.19,20.0,20.53,2,1.66,
KMT-2024-BLG-2045,BLG18K0207.008838,17:44:58.00,-25:50:39.16,60580.83135,74.45,0.668,19.16,19.23,19.23,2,3.2,
KMT-2024-BLG-2046,SSO18T0701.002170,17:42:11.21,-27:48:08.60,60546.83675,19.59,0.095,18.39,17.87,17.87,2,4.03,OB241149
KMT-2024-BLG-2047,SSO18T0708.049131,17:42:05.87,-26:53:09.20,60524.10666,19.44,0.026,23.15,20.0,22.55,3,5.03,
KMT-2024-BLG-2048,SSO19K0205.012576,17:45:18.84,-24:01:12.22,60525.31362,35.21,0.379,20.98,18.56,18.56,1,1.85,
KMT-2024-BLG-2049,BLG20M0401.041775,17:48:34.47,-22:27:07.99,60526.0359,46.03,0.035,21.73,20.0,20.2,1,1.88,
KMT-2024-BLG-2050,BLG22M0804.052283,17:54:47.97,-32:44:25.30,60534.7614,23.62,0.552,19.9,19.95,19.95,1,1.44,
KMT-2024-BLG-2051,SAO31K0808.007135,18:09:05.83,-24:49:58.01,60524.84861,7.92,0.503,18.92,18.63,18.63,4,2.61,
KMT-2024-BLG-2052,BLG31N0208.048324,18:17:23.74,-25:56:31.20,60517.11182,20.42,0.399,21.1,19.99,19.99,1,0.83,
KMT-2024-BLG-2053,SAO32K0505.017974,18:08:50.28,-27:15:55.30,60527.41734,7.79,0.813,19.1,18.57,18.57,1,1.35,
KMT-2024-BLG-2054,SSO35M0401.007857,18:07:18.27,-25:42:37.51,60528.13958,37.09,0.097,21.11,18.0,18.0,1,1.49,
KMT-2024-BLG-2055,BLG35T0401.004913,18:02:01.80,-26:51:56.70,60524.21928,55.52,0.187,20.83,17.59,17.59,1,2.94,OB241035
KMT-2024-BLG-2056,SSO42T0703.019832,17:50:09.80,-29:51:59.40,60525.86811,19.83,0.005,21.83,19.24,19.24,1,3.46,OB241077
KMT-2024-BLG-2057,SAO02N0106.044022,17:58:55.80,-29:21:32.51,60532.42498,108.67,0.037,22.82,18.97,18.97,1,1.31,
KMT-2024-BLG-2058,SAO02N0707.078769,17:55:16.13,-29:13:25.72,60525.5311,11.55,0.014,23.63,19.96,19.96,1,2.11,
KMT-2024-BLG-2059,SAO03N0604.017987,18:03:43.14,-28:34:05.48,60529.49716,23.28,0.07,21.21,18.12,18.12,1,0.96,OB241095
KMT-2024-BLG-2060,SAO11K0201.007302,17:26:26.91,-29:52:38.10,60526.96559,179.86,0.013,24.39,18.73,18.73,2,2.19,
KMT-2024-BLG-2061,BLG11K0801.016954,17:23:15.44,-29:52:40.26,60521.70166,53.5,0.753,20.26,19.9,19.9,2,1.9,
KMT-2024-BLG-2062,SAO11M0605.008290,17:28:48.75,-29:22:54.59,60525.64152,44.73,0.193,19.65,18.47,18.47,1,2.17,OB241058
KMT-2024-BLG-2063,SAO11N0606.049257,17:28:56.96,-30:21:22.14,60527.81771,68.7,0.037,23.85,20.0,20.92,3,2.65,
KMT-2024-BLG-2064,SAO11T0201.004852,17:26:20.98,-30:56:43.33,60535.75136,10.61,0.361,19.12,19.16,19.16,2,3.33,
KMT-2024-BLG-2065,SAO14M0308.090820,17:40:02.02,-27:53:21.30,60526.05622,4.61,0.1,19.91,20.0,25.0,3,3.37,
KMT-2024-BLG-2066,BLG15K0403.007929,17:34:54.78,-26:26:21.59,60532.38002,14.58,0.045,19.72,19.68,19.68,2,2.78,MB24180
KMT-2024-BLG-2067,BLG15N0205.115787,17:40:46.48,-27:15:08.35,60523.59612,10.59,0.063,22.82,20.0,25.0,3,3.26,
KMT-2024-BLG-2068,BLG15N0401.058384,17:39:46.39,-27:44:58.24,60520.44937,14.31,0.003,24.09,20.0,21.08,2,3.01,
KMT-2024-BLG-2069,SSO18M0501.022192,17:48:20.16,-26:36:34.49,60528.78302,20.49,0.19,21.2,20.0,21.43,2,4.79,
KMT-2024-BLG-2070,SAO18T0702.021480,17:42:11.94,-27:36:17.46,60525.42853,10.51,0.063,22.15,20.0,20.35,2,3.54,
KMT-2024-BLG-2071,SAO20N0705.003766,17:46:58.96,-23:03:36.40,60527.53877,190.59,0.043,23.6,16.75,16.75,1,1.45,
KMT-2024-BLG-2072,BLG20T0802.066647,17:41:47.64,-23:22:03.50,60526.17044,31.95,0.044,22.31,20.0,21.64,3,1.84,
KMT-2024-BLG-2073,SSO21T0604.051144,17:50:52.78,-35:57:41.69,60523.95145,14.76,0.087,21.62,20.0,20.14,1,0.72,
KMT-2024-BLG-2074,SAO22K0207.020693,17:53:32.38,-32:24:28.58,60525.25543,28.33,0.014,22.8,19.01,19.01,1,1.62,
KMT-2024-BLG-2075,SAO31K0103.022826,18:13:21.64,-25:24:54.90,60527.92349,103.73,0.035,23.38,19.38,19.38,1,1.34,
KMT-2024-BLG-2076,BLG32K0202.020553,18:10:21.42,-27:41:20.51,60562.39995,46.23,0.122,19.1,18.51,18.51,1,0.81,MB24221
KMT-2024-BLG-2077,SSO35M0504.003017,18:06:12.60,-25:19:09.41,60599.69352,52.81,0.986,17.34,17.07,17.07,4,2.53,MB24273 OB241180
KMT-2024-BLG-2078,BLG35N0508.018329,18:06:30.22,-25:53:32.89,60525.70075,12.53,0.089,21.51,19.16,19.16,1,2.02,
KMT-2024-BLG-2079,SSO36N0502.000420,18:17:53.85,-24:33:07.99,60566.96403,24.05,0.626,14.79,14.71,14.71,1,1.03,MB24203 OB241177
KMT-2024-BLG-2080,BLG41K0107.087866,17:53:48.43,-30:20:01.90,60531.45793,17.18,0.05,19.85,20.0,20.25,2,1.59,MB24177 OB241013
KMT-2024-BLG-2081,SAO41K0401.058471,17:51:58.46,-31:07:51.10,60526.53754,7.32,0.083,20.34,20.0,20.18,1,2.22,MB24174
KMT-2024-BLG-2082,BLG41T0607.001902,17:50:39.25,-31:28:57.11,60588.01347,48.14,0.702,18.88,18.12,18.12,2,4.37,OB241219
KMT-2024-BLG-2083,SAO42K0601.030539,17:50:57.72,-29:02:55.00,60525.45883,4.49,0.017,22.33,20.0,21.62,2,4.52,
KMT-2024-BLG-2084,SSO42M0405.013891,17:56:52.92,-28:34:12.29,60529.80609,8.22,0.602,18.1,18.02,18.02,1,1.76,
KMT-2024-BLG-2085,SSO42N0702.006159,17:55:05.80,-30:04:45.80,60545.77223,15.88,0.985,16.72,16.47,16.47,1,1.42,MB24191 OB241073 OB241201
KMT-2024-BLG-2086,SAO42N0802.035695,17:54:22.45,-30:00:46.51,60528.07654,67.33,0.024,22.99,18.76,18.76,1,1.34,OB241074
KMT-2024-BLG-2087,SSO42T0108.022794,17:53:48.01,-29:15:47.48,60527.37968,27.97,0.01,22.06,18.4,18.4,1,1.89,
KMT-2024-BLG-2088,SAO42T0804.021296,17:49:51.70,-29:47:22.09,60524.88976,11.2,0.064,22.18,19.91,19.91,1,3.72,
KMT-2024-BLG-2089,BLG43N0308.015271,18:04:51.91,-28:14:33.61,60524.77142,5.94,0.765,17.88,17.98,17.98,1,0.95,
KMT-2024-BLG-2090,SAO43T0605.029557,17:58:34.51,-28:33:56.30,60526.10201,10.26,0.071,21.9,18.83,18.83,1,1.55,
KMT-2024-BLG-2091,SAO02T0205.032910,17:53:35.97,-29:30:45.29,60527.29382,8.2,0.302,21.21,18.91,18.91,1,1.86,
KMT-2024-BLG-2092,BLG03T0408.018659,18:00:05.69,-28:03:07.99,60552.13365,65.29,0.276,19.66,18.45,18.45,1,1.63,OB241082
KMT-2024-BLG-2093,BLG04T0601.047126,18:00:32.84,-31:00:50.40,60526.4072,122.67,0.073,22.22,19.94,19.94,1,1.63,
KMT-2024-BLG-2094,BLG18T0705.019601,17:41:58.96,-27:12:35.14,60545.12448,47.69,0.4,19.84,20.0,20.59,2,3.7,
KMT-2024-BLG-2095,SAO19N0503.013333,17:48:15.02,-25:26:10.18,60526.21152,4.64,0.159,22.03,20.0,21.29,2,4.84,
KMT-2024-BLG-2096,BLG20N0805.056744,17:46:07.28,-23:03:14.90,60524.74761,26.98,0.629,19.96,20.0,20.12,1,1.42,
KMT-2024-BLG-2097,BLG21T0704.006395,17:50:06.12,-36:02:34.40,60579.98261,58.11,0.569,17.85,17.85,17.85,1,0.8,OB241225
KMT-2024-BLG-2098,SAO22T0608.013508,17:51:09.66,-33:24:36.47,60537.36214,12.79,0.278,19.11,19.12,19.12,2,1.72,MB24195
KMT-2024-BLG-2099,BLG02M0203.107068,17:58:16.84,-28:41:55.50,60528.17624,12.51,0.094,21.48,20.0,20.56,1,1.41,
KMT-2024-BLG-2100,SSO02M0407.018159,17:57:14.82,-28:12:07.99,60560.04195,132.82,0.238,19.01,18.45,18.45,1,1.89,
KMT-2024-BLG-2101,BLG02N0407.068167,17:57:15.90,-29:12:52.09,60537.3468,39.12,0.198,21.16,19.8,19.8,1,1.83,OB241087
KMT-2024-BLG-2102,BLG04M0105.013058,18:08:17.32,-29:27:25.49,60559.46438,30.88,0.935,18.29,18.31,18.31,1,0.93,OB241173
KMT-2024-BLG-2103,BLG19M0206.037595,17:49:38.22,-23:51:23.00,60532.08156,9.26,0.307,20.06,20.0,20.6,2,2.16,
KMT-2024-BLG-2104,BLG19M0507.075674,17:48:16.38,-23:45:29.56,60529.88598,106.19,0.042,21.47,20.0,21.43,2,2.02,
KMT-2024-BLG-2105,SAO22K0804.042918,17:49:57.26,-32:48:11.09,60529.92951,26.53,0.11,21.53,20.0,20.83,1,2.4,
KMT-2024-BLG-2106,BLG35M0307.014068,18:07:38.66,-25:00:41.15,60528.98926,39.9,0.07,22.48,18.69,18.69,4,2.22,
KMT-2024-BLG-2107,BLG01K0305.025724,17:52:51.91,-30:27:09.40,60528.21719,24.27,0.472,20.68,19.27,19.27,1,2.08,
KMT-2024-BLG-2108,SSO01M0607.082182,17:55:46.72,-30:18:58.72,60524.06927,127.92,0.032,23.23,20.0,20.3,1,1.86,
KMT-2024-BLG-2109,SSO01M0707.001396,17:55:23.59,-30:14:30.91,60574.81737,22.05,0.804,15.74,15.52,15.52,1,1.59,MB24222 OB241247
KMT-2024-BLG-2110,SAO01M0805.035326,17:54:55.06,-30:29:31.49,60530.36469,5.92,0.139,20.72,20.0,20.29,1,3.31,
KMT-2024-BLG-2111,SAO02M0606.047778,17:56:11.60,-28:16:30.14,60530.30346,19.41,0.074,20.57,20.0,20.57,3,2.38,OB241083
KMT-2024-BLG-2112,SSO16N0206.050016,17:41:01.56,-25:01:20.89,60534.09185,21.58,0.501,19.81,20.0,20.52,1,2.42,
KMT-2024-BLG-2113,SAO17K0501.077813,17:41:31.85,-33:10:59.16,60534.75132,39.32,0.116,22.1,20.0,25.0,3,3.76,
KMT-2024-BLG-2114,BLG19M0703.059781,17:47:09.65,-24:17:18.92,60543.75928,50.07,0.189,20.88,20.0,21.03,2,2.26,
KMT-2024-BLG-2115,SSO19M0707.011757,17:47:07.52,-23:43:45.80,60530.39168,15.15,0.215,21.42,18.85,18.85,1,2.2,
KMT-2024-BLG-2116,SSO20N0101.053168,17:50:29.84,-23:33:54.83,,,,,20.0,21.2,3,2.24,
KMT-2024-BLG-2117,SAO21T0703.020424,17:50:17.47,-36:08:17.99,60538.08013,15.08,0.323,19.52,19.1,19.1,1,0.93,
KMT-2024-BLG-2118,SSO22K0204.058120,17:53:29.94,-32:46:14.92,60530.40859,22.07,0.088,21.48,20.0,20.12,1,1.72,
KMT-2024-BLG-2119,SSO22T0702.068715,17:50:11.98,-34:04:04.76,60532.53835,29.05,0.309,20.59,20.0,21.08,2,1.45,
KMT-2024-BLG-2120,BLG32K0206.034372,18:10:09.16,-27:14:20.40,60526.03342,30.08,0.874,19.41,19.3,19.3,1,1.16,
KMT-2024-BLG-2121,SAO32T0802.014330,18:06:55.83,-28:46:19.60,60541.70056,15.36,0.411,18.19,18.18,18.18,1,0.9,MB24199 OB241175
KMT-2024-BLG-2122,BLG37M0504.082814,17:47:03.09,-34:53:11.18,60535.6923,31.84,0.211,20.81,20.0,20.84,1,1.23,
KMT-2024-BLG-2123,SAO42N0705.056592,17:55:20.01,-29:39:08.71,60532.98038,45.88,0.076,21.29,19.09,19.09,1,1.49,MB24189 OB241084
KMT-2024-BLG-2124,SSO42T0201.061171,17:53:06.37,-30:10:56.71,60537.55942,17.71,0.237,19.88,19.67,19.67,2,1.53,OB241071
KMT-2024-BLG-2125,SAO42T0502.043038,17:51:38.32,-29:58:57.22,60532.80909,10.81,0.114,20.66,19.61,19.61,1,2.39,OB241075
KMT-2024-BLG-2126,SAO11T0305.006429,17:25:39.30,-30:27:04.72,60537.78986,10.15,0.124,19.24,19.25,19.25,2,2.7,
KMT-2024-BLG-2127,SAO14T0606.054854,17:33:18.69,-29:14:28.07,60530.57615,7.35,0.098,21.4,20.0,21.16,2,2.78,
KMT-2024-BLG-2128,SAO18K0407.103619,17:43:49.22,-25:54:28.30,60530.82792,12.08,0.147,21.7,20.0,25.0,3,2.7,
KMT-2024-BLG-2129,SAO20K0701.033502,17:42:23.98,-22:22:57.50,60531.40601,8.91,0.302,20.79,19.94,19.94,1,1.71,
KMT-2024-BLG-2130,SSO20K0707.007959,17:42:29.19,-21:36:58.21,60534.04007,18.21,0.888,19.26,18.48,18.48,1,1.33,
KMT-2024-BLG-2131,SAO35N0603.019045,18:06:03.05,-26:37:37.81,60536.50745,13.58,0.123,19.8,18.8,18.8,1,1.62,
KMT-2024-BLG-2132,BLG35T0801.008551,18:00:02.71,-26:46:00.84,60545.43025,15.92,0.902,18.58,18.56,18.56,2,2.65,
KMT-2024-BLG-2133,SAO41K0101.079828,17:53:30.67,-31:10:41.92,60531.53295,21.19,0.037,21.9,20.0,20.66,1,2.08,
KMT-2024-BLG-2134,SAO43N0802.020830,18:02:15.03,-28:56:24.79,60535.7498,12.46,0.748,18.31,18.38,18.38,1,1.05,OB241092
KMT-2024-BLG-2135,BLG01T0105.058688,17:53:56.42,-31:34:48.22,60540.44206,67.23,0.613,19.83,20.0,20.16,1,1.85,
KMT-2024-BLG-2136,BLG02T0203.004295,17:53:29.07,-29:48:04.79,60567.36651,20.51,0.017,16.23,16.0,16.0,1,1.64,MB24209 OB241078
KMT-2024-BLG-2137,BLG02T0604.025070,17:51:00.39,-29:38:35.81,60532.76992,6.46,0.075,21.13,19.1,19.1,1,2.98,
KMT-2024-BLG-2138,BLG03M0701.014041,18:03:12.59,-27:50:42.68,60535.60583,57.47,0.12,20.76,18.12,18.12,1,1.21,OB241089
KMT-2024-BLG-2139,BLG03N0408.076024,18:04:31.98,-28:04:59.48,60531.79703,10.4,0.181,21.21,19.87,19.87,1,1.05,
KMT-2024-BLG-2140,BLG03T0305.035544,18:00:13.37,-28:23:41.89,60532.83009,16.78,0.003,22.93,18.68,18.68,1,1.26,MB24184
KMT-2024-BLG-2141,BLG04K0305.067081,18:02:08.22,-29:29:05.32,60533.84671,12.54,0.055,21.51,19.91,19.91,1,1.45,
KMT-2024-BLG-2142,BLG04K0601.014937,18:00:17.62,-29:59:16.91,60544.345,59.61,0.074,19.9,18.14,18.14,1,1.2,MB24190 OB241168
KMT-2024-BLG-2143,BLG04K0705.050159,17:59:48.82,-29:26:48.80,60573.95654,96.72,0.089,20.61,19.32,19.32,1,1.41,
KMT-2024-BLG-2144,BLG04N0105.033643,18:08:14.15,-30:29:24.11,60539.08872,38.18,0.223,20.92,19.39,19.39,1,0.67,
KMT-2024-BLG-2145,BLG11N0605.003720,17:28:56.34,-30:25:30.83,60589.2324,42.4,0.023,18.33,18.24,18.24,2,3.04,OB241383
KMT-2024-BLG-2146,BLG13M0101.003084,17:39:19.88,-34:11:47.98,60544.02567,12.27,0.683,18.05,18.09,18.09,2,3.64,OB241182
KMT-2024-BLG-2147,BLG14M0208.018864,17:40:32.05,-27:50:40.13,60541.22208,35.02,0.081,20.47,20.0,20.13,2,3.09,
KMT-2024-BLG-2148,BLG14M0807.001107,17:36:59.69,-28:00:31.97,60572.33871,164.08,0.23,21.94,17.26,17.26,2,3.39,
KMT-2024-BLG-2149,BLG15M0406.044050,17:39:22.44,-25:58:37.02,60548.67622,51.38,0.244,21.25,20.0,20.92,2,2.9,
KMT-2024-BLG-2150,BLG15T0108.036191,17:36:11.24,-26:50:50.24,60537.86388,25.24,0.277,20.45,20.0,20.25,2,2.45,
KMT-2024-BLG-2151,BLG15T0203.011923,17:35:58.45,-27:33:36.04,60533.89658,4.33,0.236,19.56,19.56,19.56,2,2.57,
KMT-2024-BLG-2152,BLG15T0403.073020,17:34:38.31,-27:28:31.91,60531.47096,5.44,0.102,21.68,20.0,21.72,2,2.96,
KMT-2024-BLG-2153,BLG15T0701.085667,17:32:59.10,-27:48:40.93,60534.38408,11.76,0.106,21.73,20.0,22.22,2,2.61,
KMT-2024-BLG-2154,BLG16M0403.026913,17:39:38.34,-24:19:41.52,60555.05821,36.39,0.438,19.87,19.9,19.9,2,1.75,
KMT-2024-BLG-2155,BLG18K0701.099278,17:42:07.04,-26:40:48.22,60534.39349,19.74,0.108,22.31,20.0,25.0,3,3.97,
KMT-2024-BLG-2156,BLG18M0701.053934,17:46:49.20,-26:40:56.71,60534.48167,30.78,0.105,22.22,20.0,22.08,2,3.87,
KMT-2024-BLG-2157,BLG18M0804.006217,17:46:22.58,-26:12:33.98,60532.96115,90.05,0.019,22.29,18.63,18.63,2,3.54,
KMT-2024-BLG-2158,BLG18T0503.010142,17:43:20.09,-27:26:19.21,60539.84968,7.02,0.329,18.91,18.96,18.96,2,3.41,
KMT-2024-BLG-2159,BLG19K0408.042346,17:43:59.39,-23:41:37.39,60558.2299,48.23,0.119,20.18,19.8,19.8,1,1.63,OB241231
KMT-2024-BLG-2160,BLG19N0504.081640,17:47:53.53,-25:18:38.05,60536.90734,42.04,0.045,22.54,20.0,25.0,3,4.12,
KMT-2024-BLG-2161,BLG20T0401.048710,17:44:07.09,-23:33:24.30,60547.99036,24.23,0.593,19.9,20.0,20.09,1,1.77,
KMT-2024-BLG-2162,BLG21K0607.052989,17:50:50.76,-34:29:25.80,60532.78562,35.57,0.093,22.39,19.74,19.74,1,1.02,
KMT-2024-BLG-2163,BLG21K0707.003898,17:50:23.38,-34:28:30.29,60598.60047,52.04,0.585,18.21,16.91,16.91,1,1.07,OB241281
KMT-2024-BLG-2164,BLG22K0406.018659,17:52:23.36,-32:29:09.49,60535.8799,9.89,0.905,19.28,18.87,18.87,1,1.54,
KMT-2024-BLG-2165,BLG31M0604.025403,18:15:02.37,-25:17:52.19,60544.2711,38.62,0.38,19.84,19.67,19.67,1,1.59,OB241142
KMT-2024-BLG-2166,SSO32N0702.024846,18:12:16.42,-28:45:39.31,60533.08573,8.44,0.085,20.2,18.72,18.72,1,0.51,MB24185
KMT-2024-BLG-2167,BLG32T0803.013322,18:06:50.02,-28:40:01.60,60546.93573,19.39,0.458,18.42,18.18,18.18,1,0.91,MB24205
KMT-2024-BLG-2168,BLG33M0606.029058,18:15:00.47,-29:18:09.50,60536.31317,82.09,0.058,22.09,19.12,19.12,1,0.4,
KMT-2024-BLG-2169,BLG34M0706.016501,18:05:07.05,-31:26:20.90,60535.53215,9.23,0.969,18.92,18.96,18.96,1,1.1,
