Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2017-BLG-1311,SAO34K0508.001457,18:01:12.12,-31:07:23.41,7985.57398,27.13,0.877,16.88,15.76,15.76,1,1.44,OB171534 MB17432
KMT-2017-BLG-1312,SAO34K0607.038367,18:00:32.27,-31:19:49.80,7998.99804,71.8,0.101,20.23,19.52,19.52,1,1.23,OB171510 MB17445
KMT-2017-BLG-1313,BLG34K0702.033598,18:00:08.40,-31:55:59.41,8013.30654,27.83,0.072,19.62,19.41,19.41,1,1.14,OB171676
KMT-2017-BLG-1314,SAO34K0705.015613,18:00:12.32,-31:34:53.69,7925.46183,14.04,0.351,18.78,18.82,18.82,1,1.32,OB171103 MB17329
KMT-2017-BLG-1315,BLG34K0707.064650,18:00:01.18,-31:15:00.61,8047.0384,131.22,0.011,22.38,20.0,20.27,1,1.36,
KMT-2017-BLG-1316,BLG34K0802.006837,17:59:38.38,-31:58:18.30,7875.39347,45.34,0.547,18.14,18.21,18.21,1,1.31,OB170316
KMT-2017-BLG-1317,SAO34K0804.009699,17:59:17.87,-31:43:48.40,7880.75996,7.63,0.544,18.54,18.57,18.57,1,1.67,OB170680
KMT-2017-BLG-1318,BLG34K0807.010106,17:59:44.88,-31:16:41.02,8006.61417,29.15,0.345,18.72,18.51,18.51,1,1.51,OB171580 MB17446
KMT-2017-BLG-1319,BLG34M0108.001223,18:08:20.21,-31:12:57.10,7832.52839,27.93,0.136,18.52,15.78,15.78,1,0.66,MB17112
KMT-2017-BLG-1320,SAO34M0308.063039,18:07:09.11,-31:07:00.59,7975.19576,56.23,0.083,21.66,20.0,20.84,1,0.73,
KMT-2017-BLG-1321,BLG34M0507.000490,18:06:20.77,-31:14:19.79,7992.62024,13.72,0.698,14.95,14.98,14.98,1,0.95,OB171533 MB17416
KMT-2017-BLG-1322,SAO34M0603.026263,18:05:40.40,-31:45:11.92,7891.0243,10.33,0.897,19.12,19.16,19.16,1,0.69,
KMT-2017-BLG-1323,BLG34M0605.002858,18:05:30.03,-31:33:01.58,8044.9726,50.46,0.911,19.07,16.91,16.91,1,0.95,OB171768
KMT-2017-BLG-1324,SAO34M0801.041066,18:04:24.73,-32:01:47.78,7897.74454,36.36,0.116,21.2,19.94,19.94,1,1.11,
KMT-2017-BLG-1325,SAO34M0803.009188,18:04:17.52,-31:50:51.61,8029.00096,199.92,0.059,19.87,18.11,18.11,1,0.88,MB17481
KMT-2017-BLG-1326,BLG34M0806.006432,18:04:10.27,-31:27:41.29,7863.28705,10.45,0.769,18.11,18.19,18.19,1,1.15,OB170529
KMT-2017-BLG-1327,SSO34N0206.012478,18:08:07.28,-32:34:37.99,7999.11035,71.41,0.017,18.71,18.88,18.88,1,0.89,
KMT-2017-BLG-1328,SAO34N0503.000585,18:06:21.23,-32:54:17.39,8024.26622,8.03,0.901,15.4,15.09,15.09,1,0.66,MB17491
KMT-2017-BLG-1329,SAO34N0601.021062,18:05:39.78,-33:06:45.22,7995.13801,53.28,0.399,19.11,19.33,19.33,1,0.72,
KMT-2017-BLG-1330,SAO34N0707.049639,18:05:08.87,-32:22:24.89,7850.70025,163.5,0.033,20.47,20.0,20.31,1,0.89,
KMT-2017-BLG-1331,SAO34N0804.013204,18:04:26.06,-32:47:34.40,7984.60294,20.32,0.572,18.68,18.72,18.72,1,0.85,OB171545
KMT-2017-BLG-1332,BLG34T0108.052718,18:03:32.90,-32:14:32.32,7858.55832,35.29,0.198,20.47,20.0,20.32,1,1.06,OB170497
KMT-2017-BLG-1333,BLG34T0403.031754,18:01:40.29,-32:55:40.19,7869.97149,32.12,0.214,19.96,19.59,19.59,1,1.06,
KMT-2017-BLG-1334,SAO34T0408.000588,18:01:41.25,-32:15:47.41,8048.23898,41.12,0.323,17.49,15.04,15.04,1,1.05,OB171833 MB17494
KMT-2017-BLG-1335,BLG34T0601.000918,18:00:21.41,-33:08:35.02,7883.74443,15.68,0.476,16.11,15.63,15.63,1,1.22,OB170554 MB17165
KMT-2017-BLG-1336,BLG34T0602.022593,18:00:29.74,-33:03:00.22,7851.53227,30.65,0.764,19.42,19.15,19.15,1,0.92,OB170432
KMT-2017-BLG-1337,BLG34T0603.026439,18:00:26.98,-32:56:55.21,7842.89171,8.53,0.166,19.49,19.27,19.27,1,0.9,OB170435 MB17135
KMT-2017-BLG-1338,SAO34T0607.015935,18:00:16.53,-32:23:33.90,7844.27829,7.4,0.766,18.68,18.66,18.66,1,1.02,OB170458
KMT-2017-BLG-1339,SSO34T0706.000883,17:59:44.18,-32:34:48.22,7981.44249,22.13,0.038,19.67,15.52,15.52,1,1.2,OB171585 MB17424
KMT-2017-BLG-1340,BLG34T0707.013935,18:00:13.92,-32:23:09.71,7927.33852,45.81,0.013,18.37,18.77,18.77,1,1.02,OB170722 MB17289
KMT-2017-BLG-1341,SAO34T0806.019921,17:59:18.54,-32:35:21.98,7929.72765,15.08,0.026,21.32,18.96,18.96,1,1.09,MB17337
KMT-2017-BLG-1342,BLG35K0308.001150,18:02:49.10,-24:48:07.67,7806.29312,63.5,0.457,18.19,17.39,17.39,2,4.09,
KMT-2017-BLG-1343,BLG35M0104.000821,18:08:37.95,-25:17:58.31,7939.80295,15.18,0.725,15.49,15.38,15.38,1,1.76,OB171136 MB17317
KMT-2017-BLG-1344,BLG35M0201.030077,18:08:18.16,-25:44:54.60,7812.49758,28.88,0.253,19.05,19.14,19.14,1,1.56,OB170110 MB17059
KMT-2017-BLG-1345,SSO35M0202.027801,18:08:07.62,-25:34:03.90,7874.55595,40.86,0.013,21.09,19.27,19.27,1,1.63,
KMT-2017-BLG-1346,BLG35M0302.052527,18:07:36.91,-25:34:00.30,7954.22106,29.55,0.102,20.09,19.9,19.9,1,1.53,OB171311
KMT-2017-BLG-1347,BLG35M0608.003968,18:05:47.71,-24:50:58.60,7826.25301,49.97,0.588,18.56,18.05,18.05,4,3.51,
KMT-2017-BLG-1348,SAO35N0102.040320,18:08:51.95,-26:41:29.80,7932.97378,25.85,0.068,21.14,19.7,19.7,1,1.36,
KMT-2017-BLG-1349,SSO35N0103.019958,18:08:53.73,-26:36:04.72,8015.36985,72.54,0.078,18.82,18.82,18.82,1,1.16,OB171332
KMT-2017-BLG-1350,SAO35N0108.053162,18:08:29.69,-25:54:05.51,7827.00909,22.38,0.066,19.7,19.88,19.88,1,1.36,OB170239 MB17086
KMT-2017-BLG-1351,SAO35N0202.003428,18:08:11.96,-26:43:17.11,7912.52545,12.0,0.197,16.62,16.62,16.62,1,1.08,OB170870 MB17296
KMT-2017-BLG-1352,BLG35N0206.019991,18:08:14.66,-26:12:19.12,7827.74035,28.8,0.547,18.96,19.07,19.07,1,1.54,OB170193
KMT-2017-BLG-1353,SAO35N0208.033699,18:08:18.26,-25:55:56.71,7972.45607,40.39,0.083,20.65,19.29,19.29,1,1.32,OB171514
KMT-2017-BLG-1354,BLG35N0303.005129,18:07:36.03,-26:36:07.49,7898.25906,12.12,0.731,17.14,17.12,17.12,1,1.21,OB170832
KMT-2017-BLG-1355,SSO35N0305.003306,18:07:49.82,-26:21:29.48,7919.77947,20.29,0.064,16.69,16.75,16.75,1,1.47,OB170727 MB17280
KMT-2017-BLG-1356,SAO35N0402.071702,18:06:48.67,-26:42:46.12,7975.62878,83.96,0.064,21.0,19.93,19.93,1,0.88,
KMT-2017-BLG-1357,SAO35N0403.032604,18:07:11.49,-26:35:56.11,7891.14497,47.16,0.382,19.69,18.99,18.99,1,1.24,
KMT-2017-BLG-1358,BLG35N0501.030561,18:06:45.00,-26:52:03.11,8029.10935,18.7,0.309,18.78,18.77,18.77,1,0.93,OB171736
KMT-2017-BLG-1359,SSO35N0503.056558,18:06:16.42,-26:38:22.88,8002.85448,36.27,0.042,20.69,19.72,19.72,1,1.17,OB171627 MB17463
KMT-2017-BLG-1360,BLG35N0603.053826,18:05:56.16,-26:33:26.21,7916.74459,20.59,0.045,21.37,19.9,19.9,1,1.6,
KMT-2017-BLG-1361,SAO35N0605.011690,18:05:49.69,-26:16:35.80,7998.38148,12.88,0.096,20.29,18.43,18.43,1,2.04,
KMT-2017-BLG-1362,SSO35N0702.022493,18:05:05.33,-26:39:38.20,7881.21227,22.96,0.034,18.79,18.97,18.97,1,1.56,OB170616 MB17218
KMT-2017-BLG-1363,BLG35N0801.023270,18:04:43.76,-26:49:34.72,8015.14424,36.73,0.41,19.05,18.72,18.72,1,1.42,
KMT-2017-BLG-1364,BLG35T0101.001794,18:03:44.98,-26:46:56.10,8021.90217,20.31,0.751,16.33,16.34,16.34,2,1.97,OB171681 MB17487
KMT-2017-BLG-1365,BLG35T0104.000632,18:03:59.91,-26:28:44.54,8038.57945,37.11,0.467,16.15,16.16,16.16,2,2.54,OB171808 MB17469
KMT-2017-BLG-1366,BLG35T0104.007787,18:04:14.12,-26:24:32.80,8041.90377,53.64,0.265,19.65,19.02,19.02,2,2.56,OB171809
KMT-2017-BLG-1367,BLG35T0201.001861,18:03:28.22,-26:51:23.51,7830.99213,12.14,0.567,16.37,16.1,16.1,1,1.68,OB170230 MB17078
KMT-2017-BLG-1368,BLG35T0202.005472,18:03:30.30,-26:40:32.34,7806.67541,59.47,0.248,19.88,18.06,18.06,2,2.23,OB170119
KMT-2017-BLG-1369,BLG35T0301.019465,18:02:40.65,-26:49:44.40,7945.26506,11.02,0.513,19.23,19.26,19.26,1,2.07,
KMT-2017-BLG-1370,SAO35T0703.000627,18:00:22.46,-26:36:17.57,7859.31422,27.98,0.729,17.89,16.73,16.73,2,4.06,
KMT-2017-BLG-1371,SAO35T0807.007861,18:00:11.93,-26:07:03.18,7895.60765,86.26,0.119,19.22,18.59,18.59,2,3.81,OB170441
KMT-2017-BLG-1372,SAO36K0401.000875,18:13:48.87,-23:37:59.16,8003.31065,27.38,0.699,16.05,16.06,16.06,4,1.61,
KMT-2017-BLG-1373,SAO36M0202.039568,18:19:34.19,-23:31:48.40,7918.07477,23.99,0.11,19.74,20.0,20.25,1,1.15,MB17310
KMT-2017-BLG-1374,SAO36M0304.009172,18:18:53.78,-23:10:29.89,7906.89062,13.2,0.364,18.72,18.56,18.56,1,1.33,
KMT-2017-BLG-1375,SAO36M0505.008667,18:17:43.05,-23:08:41.50,8000.67624,14.75,0.073,19.89,18.29,18.29,1,1.2,MB17458
KMT-2017-BLG-1376,BLG36M0603.021015,18:17:34.86,-23:20:27.71,7985.29779,15.56,0.262,20.44,19.02,19.02,1,1.12,
KMT-2017-BLG-1377,BLG36N0102.000695,18:20:08.66,-24:33:47.02,7887.07994,35.49,0.876,15.74,15.23,15.23,1,0.93,MB17144
KMT-2017-BLG-1378,BLG36N0103.026329,18:20:06.52,-24:27:00.11,7902.97932,14.5,0.342,19.49,19.6,19.6,1,0.92,
KMT-2017-BLG-1379,BLG36N0202.015215,18:19:20.33,-24:34:55.09,7943.31632,54.85,0.307,18.83,18.78,18.78,1,1.03,MB17364
KMT-2017-BLG-1380,SAO36N0402.003977,18:18:16.16,-24:37:34.28,7819.24381,29.51,0.085,19.47,17.36,17.36,1,0.87,
KMT-2017-BLG-1381,BLG36N0501.004119,18:17:49.26,-24:45:26.10,7952.35697,31.07,0.836,17.39,17.47,17.47,1,0.98,
KMT-2017-BLG-1382,SAO36N0604.001067,18:17:31.65,-24:22:00.80,7840.07775,28.45,0.493,15.5,15.53,15.53,1,1.06,MB17041
KMT-2017-BLG-1383,BLG36N0701.000759,18:16:57.22,-24:43:37.81,7807.13245,52.34,0.833,17.35,15.44,15.44,1,1.36,OB161400 MB16514
KMT-2017-BLG-1384,SAO36T0603.006410,18:12:52.92,-24:31:32.56,7946.84676,52.81,0.319,19.1,19.03,19.03,4,1.99,OB170922
KMT-2017-BLG-1385,BLG36T0605.007679,18:12:51.60,-24:15:15.98,7833.11466,23.76,0.192,20.16,19.33,19.33,4,2.1,
KMT-2017-BLG-1386,SAO36T0608.010680,18:12:36.93,-23:49:36.48,7949.00921,48.91,0.239,19.77,19.71,19.71,4,2.28,
KMT-2017-BLG-1387,SSO37K0304.001580,17:42:47.99,-34:48:50.58,8006.34824,108.32,0.084,20.43,16.72,16.72,2,2.04,OB171686
KMT-2017-BLG-1388,BLG37K0304.002171,17:42:40.42,-34:54:40.28,8022.74581,11.38,0.483,17.0,17.02,17.02,2,2.15,OB171770
KMT-2017-BLG-1389,SSO37K0305.011152,17:43:09.59,-34:41:31.60,7865.01772,17.21,0.035,21.21,17.84,17.84,2,1.57,
KMT-2017-BLG-1390,SSO37K0307.012082,17:42:52.72,-34:26:43.91,7992.34822,64.59,0.007,19.42,18.62,18.62,1,1.88,
KMT-2017-BLG-1391,BLG37K0307.039697,17:42:35.74,-34:28:09.70,7829.24836,68.46,0.107,20.16,20.0,20.09,1,1.84,
KMT-2017-BLG-1392,SAO37K0402.002928,17:42:29.44,-35:06:48.35,7947.39719,51.01,0.028,19.94,16.97,16.97,2,1.49,OB171242
KMT-2017-BLG-1393,BLG37K0402.005095,17:42:05.96,-35:03:49.93,7843.16639,5.72,0.247,19.72,17.66,17.66,2,1.62,
KMT-2017-BLG-1394,BLG37K0405.008083,17:42:14.12,-34:43:02.68,7804.19969,44.66,0.274,20.27,19.14,19.14,2,1.86,
KMT-2017-BLG-1395,BLG37K0601.007050,17:40:54.82,-35:16:23.92,8024.27627,58.45,0.461,19.61,18.57,18.57,2,1.82,OB171706
KMT-2017-BLG-1396,BLG37K0606.015806,17:40:54.63,-34:37:03.50,7831.26262,28.12,0.036,21.13,19.88,19.88,2,2.54,OB170364
KMT-2017-BLG-1397,BLG37K0607.001443,17:40:49.43,-34:26:16.30,7805.7265,49.36,0.442,17.57,16.55,16.55,2,2.25,OB170207
KMT-2017-BLG-1398,BLG37K0704.009249,17:40:11.04,-34:54:56.23,7837.18534,26.67,0.334,19.85,19.76,19.76,2,2.22,OB170363
KMT-2017-BLG-1399,BLG37K0801.015389,17:39:43.72,-35:11:05.93,7847.41415,25.18,0.257,19.56,19.77,19.77,2,1.91,
KMT-2017-BLG-1400,BLG37K0803.007403,17:40:00.82,-35:01:17.18,8000.23408,23.52,0.356,19.11,18.62,18.62,2,1.94,OB171646
KMT-2017-BLG-1401,BLG37K0806.002511,17:40:06.71,-34:36:01.66,7905.28017,24.97,0.94,17.99,17.96,17.96,2,2.7,OB170772
KMT-2017-BLG-1402,BLG37K0806.005042,17:40:03.04,-34:35:36.74,7892.41404,89.39,0.152,18.66,18.33,18.33,2,2.7,OB170303
KMT-2017-BLG-1403,BLG37M0104.026898,17:49:26.33,-34:53:49.99,7914.54694,14.81,0.102,20.51,18.99,18.99,1,0.9,OB171067
KMT-2017-BLG-1404,SSO37M0204.001865,17:48:40.27,-34:51:14.69,8047.37203,51.64,0.719,17.27,15.88,15.88,1,1.12,OB171720 MB17508
KMT-2017-BLG-1405,BLG37M0303.014957,17:48:19.80,-34:57:20.92,7996.6582,34.86,0.201,18.57,18.48,18.48,1,1.08,OB171607 MB17438
KMT-2017-BLG-1406,BLG37M0306.026675,17:48:06.60,-34:40:02.78,7947.01621,18.53,0.179,20.03,19.2,19.2,1,1.25,OB171287 MB17367
KMT-2017-BLG-1407,BLG37M0403.070767,17:47:25.01,-34:56:29.00,7929.06458,19.53,0.037,20.22,20.0,20.24,1,0.96,OB171174 MB17332
KMT-2017-BLG-1408,SAO37M0404.077322,17:47:23.57,-34:49:49.12,7867.7046,29.69,0.024,19.98,20.0,20.35,1,0.96,OB170768 MB17190
KMT-2017-BLG-1409,SAO37M0603.012809,17:46:19.63,-35:00:51.52,8007.80536,67.46,0.076,19.14,18.53,18.53,1,1.35,OB171448 MB17466
KMT-2017-BLG-1410,BLG37M0604.036806,17:46:04.91,-34:50:46.61,7945.06418,19.82,0.396,20.28,19.57,19.57,1,1.47,OB171359
KMT-2017-BLG-1411,BLG37M0607.012657,17:46:22.90,-34:25:58.40,8012.80749,137.07,0.038,20.68,18.66,18.66,1,1.63,OB171267
KMT-2017-BLG-1412,BLG37M0607.017665,17:46:10.41,-34:27:24.70,7787.87461,26.61,0.11,18.93,18.99,18.99,1,1.8,MB17003
KMT-2017-BLG-1413,BLG37M0701.023400,17:45:22.11,-35:11:59.78,7907.14852,29.94,0.295,19.02,18.98,18.98,1,1.22,OB170900
KMT-2017-BLG-1414,BLG37M0807.035540,17:45:04.36,-34:25:24.10,7861.68925,54.12,0.375,19.58,19.59,19.59,1,1.5,OB170449
KMT-2017-BLG-1415,BLG37N0102.037221,17:49:27.53,-36:10:32.20,7990.0769,71.01,0.065,20.4,19.95,19.95,1,1.01,
KMT-2017-BLG-1416,BLG37N0104.043290,17:49:08.63,-36:01:14.30,7850.81914,27.89,0.487,20.46,19.89,19.89,1,0.93,
KMT-2017-BLG-1417,SAO37N0105.014668,17:49:25.64,-35:54:04.00,7894.26928,9.78,0.5,19.87,18.7,18.7,1,0.85,
KMT-2017-BLG-1418,BLG37N0108.025812,17:49:19.31,-35:27:42.59,8000.26256,25.16,0.2,21.56,19.43,19.43,1,1.17,
KMT-2017-BLG-1419,SSO37N0302.001458,17:48:18.10,-36:16:48.68,7840.33882,10.0,0.437,15.88,15.9,15.9,1,1.03,
KMT-2017-BLG-1420,BLG37N0304.001135,17:48:06.93,-35:59:15.50,8017.48344,50.9,0.262,20.37,15.6,15.6,1,0.95,
KMT-2017-BLG-1421,SAO37N0306.015390,17:47:58.68,-35:44:09.38,7923.6825,19.78,0.509,18.83,18.7,18.7,1,1.0,OB171061
KMT-2017-BLG-1422,BLG37N0608.043521,17:45:58.56,-35:27:55.30,7970.16049,13.46,0.212,19.95,20.0,20.03,1,1.27,
KMT-2017-BLG-1423,SAO37N0701.018224,17:45:35.62,-36:25:18.98,8010.62676,27.36,0.187,19.74,19.44,19.44,1,1.67,
KMT-2017-BLG-1424,BLG37T0307.011676,17:42:36.63,-35:38:28.21,7997.30434,33.08,0.163,20.74,19.46,19.46,2,2.1,OB171644
KMT-2017-BLG-1425,SAO37T0401.007906,17:42:12.70,-36:19:26.87,7980.33795,52.78,0.159,19.22,19.31,19.31,2,1.72,
KMT-2017-BLG-1426,SAO37T0701.009686,17:40:36.72,-36:22:35.15,7889.57713,44.88,0.142,21.29,20.0,20.88,2,2.28,
KMT-2017-BLG-1427,BLG37T0807.002440,17:39:57.50,-35:35:10.46,8016.41937,199.2,0.059,21.57,17.13,17.13,2,2.05,
KMT-2017-BLG-1428,BLG37T0807.017021,17:39:30.51,-35:32:48.05,7908.19459,24.74,0.353,19.99,20.0,20.35,2,2.07,
KMT-2017-BLG-1429,BLG38K0105.012952,17:54:29.84,-21:58:27.80,7843.74902,63.08,0.16,20.55,19.59,19.59,4,2.3,
KMT-2017-BLG-1430,SAO38K0208.000655,17:54:20.34,-21:32:00.78,7869.85162,19.46,0.995,15.55,15.56,15.56,4,2.02,
KMT-2017-BLG-1431,BLG38K0401.015892,17:53:05.02,-22:24:58.72,7946.96116,48.91,0.072,21.36,19.08,19.08,1,2.22,
KMT-2017-BLG-1432,SAO38K0504.004895,17:52:39.90,-22:04:35.54,7956.62834,110.16,0.089,20.56,18.03,18.03,4,2.36,
KMT-2017-BLG-1433,BLG38M0505.002682,17:57:09.11,-21:52:48.00,7867.95693,27.06,0.692,17.68,17.7,17.7,4,3.6,
KMT-2017-BLG-1434,SAO38M0804.012423,17:55:18.01,-22:03:02.20,7975.19775,26.86,0.261,20.43,19.61,19.61,4,2.75,
KMT-2017-BLG-1435,BLG38N0402.007440,17:57:40.70,-23:25:29.78,8010.04943,52.4,0.553,19.3,19.34,19.34,4,4.8,
KMT-2017-BLG-1436,BLG38N0608.004218,17:56:14.38,-22:38:55.14,7834.88807,23.41,0.101,20.55,19.61,19.61,4,4.72,
KMT-2017-BLG-1437,SSO38T0105.002079,17:54:29.67,-23:01:18.41,8043.58583,90.02,0.178,19.42,17.0,17.0,4,3.13,
KMT-2017-BLG-1438,BLG38T0407.001153,17:53:00.62,-22:47:40.81,8027.92508,37.52,0.816,16.01,16.01,16.01,1,2.3,
KMT-2017-BLG-1439,SAO38T0606.005997,17:52:03.62,-22:52:20.86,7965.93554,61.06,0.686,17.81,17.86,17.86,4,2.03,
KMT-2017-BLG-1440,SAO38T0606.018386,17:51:49.62,-22:57:52.78,7985.32547,184.48,0.011,22.82,19.55,19.55,4,2.3,
KMT-2017-BLG-1441,BLG38T0607.021666,17:51:39.27,-22:46:11.32,7966.1084,46.77,0.088,20.08,19.35,19.35,1,1.9,
KMT-2017-BLG-1442,SAO38T0702.001803,17:51:16.19,-23:21:15.66,7919.9023,33.42,0.337,19.0,16.29,16.29,4,2.25,
KMT-2017-BLG-1443,SAO38T0704.013699,17:51:24.56,-23:10:08.15,7910.94779,32.09,0.372,19.97,19.15,19.15,4,2.51,
KMT-2017-BLG-1444,BLG38T0706.011387,17:51:34.67,-22:50:50.82,7834.86171,41.19,0.179,18.9,18.66,18.66,4,2.09,
KMT-2017-BLG-1445,BLG38T0806.013975,17:50:44.00,-22:55:50.16,7848.20265,24.59,0.178,19.56,19.31,19.31,4,2.19,
KMT-2017-BLG-1446,BLG38T0807.004573,17:50:37.16,-22:45:10.19,8007.97443,33.27,0.881,17.78,17.79,17.79,1,2.19,
KMT-2017-BLG-1447,BLG41K0101.065940,17:53:45.23,-31:05:34.19,7981.94406,25.52,0.095,20.03,20.0,20.26,1,1.97,OB171546
KMT-2017-BLG-1448,SAO41K0101.070219,17:53:37.10,-31:08:50.71,7972.9098,6.49,0.478,19.99,20.0,20.37,1,2.04,
KMT-2017-BLG-1449,BLG41K0102.007055,17:53:28.96,-30:58:17.51,7913.33584,45.94,0.749,17.34,17.32,17.32,1,1.85,OB170525 MB17235
KMT-2017-BLG-1450,BLG41K0102.011210,17:53:28.36,-31:02:25.69,8028.91228,10.11,0.79,19.57,18.11,18.11,1,2.02,
KMT-2017-BLG-1451,BLG41K0102.011465,17:53:34.88,-31:04:38.10,7888.7626,33.26,0.715,18.58,18.14,18.14,1,2.11,
KMT-2017-BLG-1452,SSO41K0103.072901,17:53:51.91,-30:52:06.38,8023.67465,9.14,0.03,19.85,20.0,20.32,1,1.9,OB171796
KMT-2017-BLG-1453,BLG41K0104.078557,17:53:38.69,-30:48:03.71,7912.84918,48.78,0.199,21.66,20.0,20.79,1,1.96,
KMT-2017-BLG-1454,BLG41K0105.019181,17:53:50.51,-30:36:55.19,7942.3939,18.14,0.274,20.62,18.82,18.82,1,1.54,
KMT-2017-BLG-1455,BLG41K0202.006377,17:53:17.78,-30:57:18.00,7937.30479,36.45,0.099,22.02,17.18,17.18,1,1.83,
KMT-2017-BLG-1456,BLG41K0202.033211,17:53:15.58,-31:03:27.68,8030.22008,9.58,0.142,19.62,19.31,19.31,1,2.24,OB171797
KMT-2017-BLG-1457,BLG41K0203.025784,17:53:22.06,-30:52:18.41,8026.4884,13.77,0.031,18.64,18.77,18.77,1,1.64,OB171743 MB17489
KMT-2017-BLG-1458,BLG41K0203.084838,17:53:07.26,-30:51:14.69,8018.82885,10.13,0.225,20.04,20.0,20.17,1,1.57,
KMT-2017-BLG-1459,BLG41K0204.004980,17:52:51.24,-30:45:02.48,7907.87829,40.61,0.267,19.78,16.77,16.77,1,1.84,
KMT-2017-BLG-1460,SAO41K0204.065245,17:53:22.49,-30:48:15.80,7886.43187,12.79,0.281,20.26,20.0,20.06,1,1.84,
KMT-2017-BLG-1461,BLG41K0301.005302,17:52:46.12,-31:04:50.20,8047.19855,55.59,0.294,19.77,17.0,17.0,1,2.11,
KMT-2017-BLG-1462,BLG41K0302.033622,17:52:46.06,-30:59:56.29,8006.39875,13.4,0.196,19.68,19.39,19.39,1,1.98,OB171701
KMT-2017-BLG-1463,BLG41K0303.019074,17:52:36.33,-30:55:39.00,7970.17017,21.14,0.015,20.03,18.67,18.67,1,1.88,OB171478 MB17415
KMT-2017-BLG-1464,SAO41K0303.029359,17:52:32.34,-30:49:54.30,7890.33718,75.56,0.211,19.97,19.1,19.1,1,1.91,OB170603
KMT-2017-BLG-1465,BLG41K0304.069404,17:52:45.43,-30:45:49.61,7871.00634,9.14,0.153,21.02,19.97,19.97,1,1.84,
KMT-2017-BLG-1466,SAO41K0305.009479,17:52:22.76,-30:41:03.01,7968.24663,20.92,0.065,18.42,17.81,17.81,1,1.79,OB171309 MB17405
KMT-2017-BLG-1467,BLG41K0305.014402,17:52:31.51,-30:40:51.71,7959.6192,25.7,0.274,19.85,18.44,18.44,1,1.79,OB171383
KMT-2017-BLG-1468,BLG41K0305.016180,17:52:29.86,-30:38:55.50,8000.18162,61.7,0.302,20.54,18.6,18.6,1,1.95,OB171638
KMT-2017-BLG-1469,SAO41K0306.038550,17:52:34.45,-30:30:51.59,7975.33108,27.22,0.029,22.71,19.78,19.78,1,2.69,OB171536
KMT-2017-BLG-1470,SAO41K0307.006317,17:52:26.66,-30:21:22.61,7975.72071,26.99,0.56,17.33,17.0,17.0,1,2.27,OB171273
KMT-2017-BLG-1471,BLG41K0307.025763,17:52:27.01,-30:22:22.58,7859.39865,21.96,0.132,20.87,19.15,19.15,1,2.27,OB170472
KMT-2017-BLG-1472,SAO41K0307.040077,17:52:30.76,-30:22:47.39,7881.11435,20.19,0.295,19.86,19.69,19.69,1,2.25,OB170630
KMT-2017-BLG-1473,BLG41K0307.047614,17:52:24.00,-30:26:02.18,7834.86267,8.05,0.314,20.77,19.93,19.93,1,2.44,OB170371
KMT-2017-BLG-1474,SAO41K0401.012211,17:51:47.66,-31:10:29.50,7950.84386,5.6,0.159,18.49,18.4,18.4,1,2.36,OB171340
KMT-2017-BLG-1475,BLG41K0401.025807,17:51:37.55,-31:06:08.78,7822.29139,6.61,0.611,19.31,19.31,19.31,1,2.26,OB170291
KMT-2017-BLG-1476,SAO41K0401.059926,17:51:46.09,-31:11:39.70,7960.13231,18.13,0.164,21.14,20.0,20.23,1,2.61,OB171424
KMT-2017-BLG-1477,SAO41K0403.067848,17:52:07.12,-30:55:57.50,7893.70902,32.91,0.554,19.83,20.0,20.42,1,2.41,OB170753
KMT-2017-BLG-1478,BLG41K0406.011252,17:51:50.46,-30:31:26.11,7874.7004,8.05,0.622,18.9,18.23,18.23,1,3.01,OB170757
KMT-2017-BLG-1479,BLG41K0406.015241,17:52:06.38,-30:27:59.00,7835.49527,17.71,0.008,23.01,18.7,18.7,1,2.2,
KMT-2017-BLG-1480,BLG41K0406.066823,17:51:48.04,-30:34:02.89,7852.63783,26.95,0.294,20.87,20.0,20.66,1,2.95,
KMT-2017-BLG-1481,BLG41K0505.034849,17:51:07.19,-30:35:08.59,7835.86487,19.33,0.672,19.71,19.76,19.76,1,2.66,OB170336
KMT-2017-BLG-1482,BLG41K0507.050354,17:51:30.83,-30:21:27.29,8009.7221,15.83,0.115,20.89,20.0,20.53,1,2.57,OB171716
KMT-2017-BLG-1483,BLG41K0605.004380,17:50:49.48,-30:35:53.48,7814.51314,26.87,0.266,20.57,16.81,16.81,1,2.52,OB170177
KMT-2017-BLG-1484,SAO41K0606.053183,17:50:58.42,-30:27:56.09,7925.59994,41.28,0.278,19.94,20.0,20.31,1,2.59,OB170921
KMT-2017-BLG-1485,BLG41K0607.047007,17:50:44.04,-30:22:38.10,7846.96916,32.34,0.108,22.33,20.0,20.24,1,2.69,
KMT-2017-BLG-1486,BLG41K0705.011672,17:50:06.43,-30:38:37.28,8001.79379,7.85,0.672,18.22,18.22,18.22,1,2.67,OB171661
KMT-2017-BLG-1487,BLG41K0706.014170,17:50:15.84,-30:32:15.50,7909.86627,114.64,0.096,21.58,18.48,18.48,1,2.52,OB170880
KMT-2017-BLG-1488,SAO41K0706.042736,17:49:59.97,-30:31:25.28,7899.76586,22.33,0.199,21.67,19.95,19.95,1,2.77,
